lAT, LON, type, SPs (30), SPs (60), SPs (100), SPs (150)
48.1476663, 16.2677867,0,17,22,30,39
48.1706188, 16.3755547,0,15,20,27,36
48.2109723, 16.3416139,0,13,18,24,32
48.1827198, 16.3777135,0,17,23,30,40
48.2108643, 16.3103149,3,10,14,19,25
48.2066009, 16.3524921,0,16,22,29,38
48.2458472, 16.3383943,3,15,20,26,35
48.1898411, 16.3364653,0,12,16,21,28
48.1833009, 16.3280271,0,16,22,29,38
48.2449919, 16.3615399,0,18,24,32,43
48.1832696, 16.3642058,2,13,18,24,32
48.1968551, 16.3019441,0,15,21,28,36
48.1968102, 16.3111737,0,19,26,34,45
48.2230398, 16.3419042,0,12,17,22,30
48.1844547, 16.3612722,0,13,18,24,32
48.1892966, 16.3658039,0,11,15,21,27
48.1927407, 16.3858415,0,12,17,22,30
48.2044936, 16.3562488,3,10,14,19,25
48.1977203, 16.3283725,0,16,22,29,39
48.2248621, 16.4537142,0,8,11,15,20
48.2466345, 16.3743335,0,14,19,26,34
48.2376333, 16.3791534,2,11,15,20,27
48.218456, 16.3296171,0,14,18,25,33
48.2501739, 16.444188,0,16,21,28,38
48.1685499, 16.3259259,2,10,13,17,23
48.2136395, 16.3132009,0,13,18,24,32
48.2074319, 16.349037,0,18,24,33,43
48.1969825, 16.3610965,0,12,16,21,28
48.1996578, 16.3336348,0,12,16,22,29
48.2030908, 16.327108,0,16,21,28,37
48.1933429, 16.3587011,0,17,23,31,40
48.1751342, 16.3667587,0,16,21,28,37
48.1730251, 16.3769222,0,15,20,27,35
48.1752936, 16.4159616,3,10,13,18,23
48.1805642, 16.3369378,3,13,18,24,31
48.1764304, 16.3784457,3,12,16,22,29
48.2021513, 16.3907599,0,18,25,33,43
48.2227765, 16.3540107,0,22,29,39,52
48.2015831, 16.3132811,0,19,26,34,45
48.2017062, 16.3130135,0,22,29,39,52
48.2169967, 16.3120637,3,11,15,20,26
48.2249131, 16.5022346,0,16,21,29,38
48.1857596, 16.2976246,3,9,13,17,23
48.1993015, 16.3445561,0,15,20,26,35
48.1651971, 16.3904239,0,18,24,32,42
48.1894322, 16.3759896,0,17,22,30,39
48.2409405, 16.36587,0,17,23,31,41
48.1982657, 16.3439006,0,17,23,31,41
48.2041353, 16.3083122,4,14,19,25,34
48.2044166, 16.3453167,2,10,13,18,24
48.1737856, 16.3763895,0,18,24,33,43
48.1666754, 16.3641122,0,14,19,25,33
48.1717599, 16.3790337,4,14,18,24,32
48.2161272, 16.3769173,0,11,15,20,26
48.2192306, 16.413209,0,17,23,30,40
48.2219293, 16.3825898,0,16,22,29,38
48.1999283, 16.3321042,3,11,15,21,27
48.199369, 16.395602,0,17,23,31,41
48.2193201, 16.3271228,0,16,21,28,37
48.2122213, 16.3364022,0,14,19,26,34
48.1869576, 16.3461679,0,18,24,32,42
48.190582, 16.3718653,2,11,14,19,25
48.2314299, 16.3685115,0,15,20,27,35
48.242894, 16.3416417,0,13,18,24,32
48.1856494, 16.2978905,0,19,25,33,44
48.1851135, 16.3362829,0,11,15,20,26
48.1841366, 16.3376792,0,17,23,30,40
48.1773185, 16.3852938,3,15,20,27,36
48.180834, 16.336889,0,13,18,24,31
48.1969926, 16.346318,0,17,22,30,39
48.214326, 16.333881,0,16,22,29,39
48.147013, 16.2966879,0,18,24,32,42
48.2586245, 16.4093283,0,12,17,22,29
48.231696, 16.354496,0,16,21,28,37
48.2307513, 16.3541526,0,14,18,25,32
48.2008496, 16.3872857,0,13,18,24,32
48.2640814, 16.4531144,0,17,23,31,40
48.1989681, 16.3187915,0,15,21,28,37
48.2174535, 16.4567993,3,14,19,26,34
48.2228947, 16.3824479,0,15,21,28,37
48.2657469, 16.4559393,0,13,17,23,31
48.1960909, 16.3649619,0,14,18,24,32
48.1935519, 16.3003316,3,15,20,27,35
48.215488, 16.3469148,0,14,19,25,33
48.2236795, 16.3365102,0,13,18,24,32
48.1682042, 16.3863533,2,11,15,21,27
48.2555511, 16.3983474,0,18,25,33,43
48.2338068, 16.3530621,0,15,20,27,36
48.1741255, 16.3822732,0,15,20,26,35
48.2572533, 16.3990174,0,15,20,27,35
48.1607531, 16.2780355,0,15,20,26,35
48.1561005, 16.3433599,0,13,17,23,31
48.1552089, 16.3496626,1,11,15,20,26
48.215081, 16.3909441,0,15,20,27,36
48.2147036, 16.5184458,0,18,24,32,43
48.2228097, 16.3170122,3,11,14,19,25
48.2199456, 16.465192,2,15,20,26,35
48.2159469, 16.3195965,0,16,22,29,38
48.2058538, 16.393572,3,13,17,23,30
48.1868113, 16.4003333,0,16,21,28,37
48.198733, 16.4001916,3,13,17,23,30
48.194219, 16.3762198,0,17,23,31,41
48.2134676, 16.3058012,0,16,22,29,38
48.1908911, 16.3298984,3,13,17,23,31
48.205572, 16.3396458,0,13,18,24,32
48.1391859, 16.2894236,0,13,18,24,31
48.1745644, 16.3927925,0,16,22,29,38
48.262127, 16.4398599,0,16,22,29,38
48.2310328, 16.37056,0,12,17,22,29
48.1896738, 16.3770417,0,18,24,32,43
48.1852885, 16.3536042,0,18,25,33,43
48.1852939, 16.3498376,0,13,18,24,32
48.1862708, 16.3444572,0,16,21,28,37
48.1965719, 16.3419063,0,15,21,28,37
48.2121488, 16.3453841,0,15,20,27,36
48.2241312, 16.3521399,0,12,16,22,29
48.2606235, 16.3661957,0,14,19,25,33
48.2039152, 16.3343096,0,18,24,32,42
48.2315484, 16.3295349,0,17,23,30,40
48.1770409, 16.3233106,0,16,22,29,38
48.2083019, 16.3405699,0,11,15,21,27
48.1822152, 16.3533816,0,13,17,23,31
48.1888655, 16.3513979,0,18,24,32,43
48.1952485, 16.408222,0,17,23,31,40
48.2590456, 16.3961059,0,15,20,27,36
48.2439218, 16.3788289,0,13,18,24,32
48.2512751, 16.4312236,0,14,19,26,34
48.1956477, 16.3860371,0,16,22,29,39
48.1977215, 16.3005729,0,15,20,26,35
48.1980105, 16.3497669,0,14,18,25,33
48.2248707, 16.3832316,0,16,21,28,37
48.2199465, 16.3863504,0,15,21,28,37
48.2371574, 16.3492032,3,11,15,20,26
48.187797, 16.2677571,2,11,14,19,25
48.2403209, 16.3413861,0,11,14,19,26
48.1688761, 16.380178,0,16,21,28,37
48.1991586, 16.3278954,3,10,13,18,24
48.150712, 16.2677281,0,16,21,28,37
48.1580114, 16.4532033,2,13,17,23,30
48.2042592, 16.3359073,0,13,17,23,30
48.2041935, 16.3396058,2,9,12,16,21
48.2162829, 16.3196864,0,17,23,31,41
48.1976473, 16.3220425,0,13,18,24,32
48.1695418, 16.2954872,0,12,16,21,28
48.1916209, 16.3674644,0,15,21,28,37
48.2071736, 16.3799658,0,13,18,24,32
48.2029482, 16.3917495,0,17,23,30,40
48.2446415, 16.342042,0,14,19,25,34
48.3001152, 16.415733,2,11,14,19,26
48.1531023, 16.3836865,3,15,20,27,36
48.1608831, 16.326048,0,13,18,24,32
48.1836311, 16.337251,0,18,24,32,42
48.2464113, 16.3614374,4,13,17,23,31
48.2599875, 16.4409575,3,12,16,21,28
48.2135363, 16.3172413,0,18,24,32,43
48.1970942, 16.2944674,0,15,20,27,36
48.214185, 16.3831806,0,17,22,30,39
48.1887504, 16.3987092,0,14,18,24,32
48.1957693, 16.3490481,0,15,20,27,36
48.1685724, 16.3783976,0,15,20,27,35
48.1996244, 16.3179711,3,11,15,20,27
48.1721801, 16.3812912,0,12,16,21,28
48.2175994, 16.3336549,3,11,15,21,27
48.2050282, 16.3480492,0,15,20,27,36
48.2112243, 16.3358411,2,10,14,19,25
48.1682167, 16.364313,0,15,20,27,36
48.1652374, 16.421008,0,16,22,29,39
48.1752027, 16.4085284,0,12,16,22,29
48.177566, 16.3821731,2,17,23,30,40
48.2239311, 16.3931116,0,13,17,23,30
48.1860845, 16.34674,0,12,16,22,29
48.226667, 16.3645703,0,13,18,24,32
48.1778457, 16.2702915,0,20,27,36,48
48.1682795, 16.3483643,0,18,24,32,42
48.2013739, 16.4014626,0,15,20,27,35
48.2097553, 16.3301272,0,14,19,26,34
48.2430298, 16.4355203,0,13,17,23,31
48.2582977, 16.3988127,0,15,20,27,35
48.1666794, 16.3815875,0,14,19,26,34
48.2022404, 16.3402851,0,17,23,31,41
48.170868, 16.3793747,0,17,23,31,41
48.2532132, 16.4335415,0,15,21,28,37
48.2497386, 16.4452565,0,12,16,22,29
48.1693162, 16.3804892,0,11,15,20,26
48.212156, 16.3107325,0,13,18,24,32
48.2307552, 16.3547152,0,18,24,32,42
48.1863233, 16.3730624,0,13,18,24,32
48.2238695, 16.4245912,2,11,15,20,26
48.2376705, 16.4775327,4,14,18,25,32
48.2380599, 16.4779994,0,17,23,31,41
48.1680574, 16.3480015,0,12,17,22,30
48.157987, 16.3300117,0,17,23,30,40
48.1938179, 16.390324,0,16,22,30,39
48.1653954, 16.3146641,0,13,17,23,31
48.2865645, 16.4298098,0,16,21,29,38
48.1915324, 16.2798337,0,17,23,30,40
48.2176888, 16.4096895,0,12,16,22,29
48.218796, 16.4090855,3,11,15,20,27
48.2257174, 16.5049952,2,10,13,18,24
48.2548168, 16.4973027,0,20,27,36,48
48.2000074, 16.393684,0,14,18,25,33
48.2280647, 16.3922581,2,19,25,34,45
48.2313184, 16.4501567,0,14,19,25,34
48.2083296, 16.3659599,3,12,17,22,30
48.174254, 16.3760403,0,19,26,35,46
48.2228107, 16.3147603,0,16,22,29,38
48.2232319, 16.4051841,0,13,18,24,32
48.1754865, 16.3327198,0,15,20,27,36
48.2337699, 16.3656602,0,18,24,32,43
48.2051744, 16.3271852,0,14,19,26,34
48.2149007, 16.3361755,0,14,19,26,34
48.2142151, 16.3309075,0,18,24,32,43
48.1803124, 16.3409418,0,15,20,27,36
48.185787, 16.3218388,0,16,21,28,38
48.1406034, 16.3092439,2,18,25,33,43
48.1709326, 16.3327474,0,12,16,21,28
48.1842948, 16.3552366,3,12,16,22,29
48.1720718, 16.4182934,0,15,20,27,35
48.1714384, 16.4188649,0,19,26,35,46
48.2090725, 16.3553512,0,16,21,29,38
48.1773284, 16.413405,0,17,22,30,40
48.2063023, 16.3494984,0,11,15,20,27
48.2525181, 16.4269373,0,14,19,26,34
48.2228788, 16.3878577,0,13,17,23,30
48.2199124, 16.3814752,0,15,21,28,37
48.1410043, 16.2917966,2,14,18,24,32
48.1403846, 16.2811609,0,13,18,24,31
48.259324, 16.3989524,0,16,22,29,39
48.1381354, 16.3982539,0,16,22,30,39
48.2435962, 16.3764417,0,17,23,31,40
48.2178829, 16.379352,0,14,19,26,34
48.2118588, 16.3176538,0,13,17,23,31
48.1820327, 16.3830774,0,13,17,23,31
48.201554, 16.2623007,0,17,22,30,39
48.2138482, 16.308632,0,17,23,31,41
48.2325641, 16.3565508,0,12,17,23,30
48.2167633, 16.3713545,0,20,26,35,46
48.2359895, 16.3657805,0,15,20,27,36
48.239015, 16.3764417,0,15,21,28,36
48.2572693, 16.3995396,0,15,20,27,35
48.2648618, 16.4019173,0,15,20,27,36
48.2683655, 16.4039347,0,19,26,34,45
48.2768329, 16.4088361,0,21,28,37,49
48.2805607, 16.411059,0,16,22,29,38
48.2085965, 16.3384311,0,14,19,25,34
48.2089504, 16.3045483,0,12,17,22,29
48.2510155, 16.3554815,2,16,21,29,38
48.1917618, 16.395234,0,9,13,17,22
48.1936788, 16.3902636,0,15,20,26,35
48.1744936, 16.4159863,0,13,17,23,31
48.1884903, 16.4002273,0,15,21,28,36
48.1523807, 16.4489404,2,12,17,22,30
48.1527612, 16.4483197,0,15,20,27,36
48.1543127, 16.4654158,0,13,17,23,30
48.154839, 16.4555024,1,10,13,18,24
48.2018171, 16.3747144,3,11,15,21,27
48.206867, 16.3800739,0,16,21,29,38
48.2167555, 16.3710918,0,12,17,22,29
48.2137285, 16.3621334,0,12,16,22,29
48.2016202, 16.3748489,0,12,16,22,29
48.198162, 16.3750838,0,19,25,33,44
48.2139362, 16.361897,2,11,14,19,25
48.2175849, 16.3366135,0,15,20,27,36
48.2257779, 16.3610958,0,13,18,24,32
48.2013151, 16.3376565,0,13,18,24,32
48.2060607, 16.3857215,0,14,19,25,33
48.1882682, 16.3847106,0,13,17,23,30
48.198479, 16.3771208,0,15,20,27,36
48.196569, 16.3814724,0,11,14,19,25
48.1941586, 16.4076512,0,15,21,28,36
48.1843542, 16.4049337,1,16,21,28,37
48.1816042, 16.4082034,0,12,16,21,28
48.1794406, 16.4106697,2,10,13,18,23
48.1774898, 16.412904,0,12,17,22,30
48.170141, 16.4203675,0,13,17,23,31
48.2248424, 16.3553807,0,9,12,16,21
48.2155262, 16.365782,0,13,18,24,31
48.2112477, 16.3830683,2,13,17,23,30
48.1652498, 16.363587,0,13,18,24,32
48.158416, 16.3603429,0,17,22,30,39
48.1562402, 16.3552854,0,17,23,31,40
48.1556557, 16.3507614,0,20,27,36,47
48.1538774, 16.3493785,2,13,18,24,31
48.1967636, 16.3394438,0,15,20,27,36
48.1680905, 16.3541735,0,14,18,24,32
48.2236091, 16.3149772,0,15,20,27,36
48.2180808, 16.3328036,0,15,20,26,35
48.217171, 16.3420335,0,11,15,20,27
48.2144783, 16.356991,0,15,20,26,35
48.2138135, 16.3619913,0,19,25,34,45
48.2316383, 16.3290259,2,11,15,21,27
48.2389259, 16.3179968,0,20,27,36,48
48.1388259, 16.2679429,0,13,17,23,31
48.1426362, 16.2704036,0,13,18,24,31
48.2318074, 16.3261409,0,13,18,24,31
48.2333396, 16.3166077,3,13,18,24,32
48.2315742, 16.3290231,0,14,19,26,34
48.232385, 16.3541702,0,14,19,26,34
48.2308516, 16.350959,0,14,19,25,34
48.286101, 16.4140524,3,14,19,26,34
48.2890303, 16.4157553,0,17,22,30,40
48.2251689, 16.3340675,0,18,24,32,42
48.2012387, 16.3375069,0,16,22,29,38
48.1967181, 16.3389151,0,15,20,27,35
48.1909953, 16.3378255,0,13,17,23,30
48.2011991, 16.3373412,0,12,16,21,28
48.2020905, 16.3375712,0,16,22,29,38
48.1932146, 16.3388494,0,14,18,25,32
48.2004257, 16.3695828,0,18,24,33,43
48.1700716, 16.2867119,0,15,20,27,36
48.1709093, 16.2908683,0,14,19,26,34
48.1832187, 16.3640313,0,13,18,24,32
48.2049402, 16.357513,0,15,20,27,36
48.2551001, 16.3418832,0,13,18,24,32
48.2407759, 16.3110328,2,15,20,26,35
48.2410171, 16.31103,0,16,21,28,37
48.1325194, 16.2631352,0,11,15,20,27
48.22666, 16.3417787,0,16,21,28,37
48.2262498, 16.308072,0,17,23,31,40
48.2261746, 16.3079569,0,17,22,30,40
48.2139645, 16.3619651,0,12,17,22,30
48.244043, 16.3794403,0,12,17,22,30
48.2363529, 16.3535094,0,20,27,36,47
48.236732, 16.3536329,0,14,18,25,33
48.2391175, 16.3547023,0,15,21,28,36
48.2387119, 16.3545699,0,13,17,23,30
48.2409735, 16.3555052,0,18,24,32,42
48.1964254, 16.3391845,0,17,23,31,41
48.1751395, 16.2743008,0,17,23,31,41
48.2247962, 16.3549891,0,16,21,28,37
48.2712061, 16.4056597,0,10,13,17,23
48.2258616, 16.3703792,0,20,27,36,47
48.2196485, 16.3713367,0,14,19,25,33
48.2225401, 16.3749932,0,13,17,23,30
48.2876052, 16.3834479,0,14,19,26,34
48.2440557, 16.3801012,0,12,16,22,29
48.2373143, 16.3791569,0,15,20,27,36
48.2256115, 16.3839666,0,15,20,27,35
48.2115855, 16.3779537,0,11,15,20,27
48.2117314, 16.3309446,0,19,26,35,46
48.2111149, 16.3357349,0,20,27,36,48
48.2254376, 16.3492139,0,11,14,19,26
48.2109796, 16.3407741,0,13,17,23,31
48.2156973, 16.3664206,0,15,20,27,35
48.211397, 16.3388476,0,13,17,23,30
48.233601, 16.291397,2,10,14,19,25
48.2978916, 16.4204466,0,17,23,31,41
48.2928585, 16.4179095,2,9,13,17,23
48.1902533, 16.3226816,0,14,19,26,34
48.2276845, 16.4575185,2,10,13,18,23
48.2020205, 16.3371802,0,14,19,25,33
48.2597171, 16.3628456,2,14,19,26,34
48.2595363, 16.3627383,0,14,19,26,34
48.2554433, 16.3989375,0,15,20,27,35
48.1750497, 16.3995962,0,13,18,24,32
48.157094, 16.4687042,0,15,20,27,35
48.2116593, 16.3778372,0,11,15,20,26
48.211753, 16.3777944,0,14,19,26,34
48.2117058, 16.3777734,0,16,21,28,37
48.2186438, 16.3274882,0,14,18,24,32
48.2020513, 16.340447,0,12,16,21,28
48.2474235, 16.4543104,0,13,18,24,32
48.1883496, 16.3417538,0,17,23,30,40
48.1755685, 16.2740827,0,17,23,30,40
48.2214959, 16.4589438,0,18,24,32,42
48.2188252, 16.4698976,0,18,24,32,43
48.2178393, 16.4775064,0,16,21,28,37
48.2174137, 16.4804741,0,15,20,27,35
48.2197758, 16.4656872,0,18,24,32,42
48.2486956, 16.4487515,3,14,19,25,33
48.2485129, 16.4496376,0,15,20,27,36
48.1963891, 16.3119927,3,11,15,20,27
48.1969278, 16.3120457,0,17,23,31,41
48.2441627, 16.3801928,0,16,22,29,39
48.2261563, 16.3078884,4,12,16,21,28
48.1762202, 16.369943,3,11,14,19,25
48.1965283, 16.3392347,0,20,26,35,47
48.1864882, 16.2988468,0,10,14,19,25
48.1864132, 16.29899,0,16,21,29,38
48.1944329, 16.3868301,0,15,20,27,36
48.1989678, 16.2721452,0,17,23,30,40
48.1987946, 16.2719014,0,14,19,26,34
48.2107773, 16.3439819,0,14,19,25,33
48.2410842, 16.4737154,0,16,22,29,39
48.1990645, 16.2713606,0,14,19,25,33
48.2087782, 16.3049722,0,14,19,25,33
48.2544213, 16.3652216,0,14,18,25,33
48.231584, 16.3536235,0,16,21,28,37
48.2226599, 16.353476,0,12,16,21,28
48.2004562, 16.33773,0,10,14,19,25
48.2105347, 16.3444314,0,16,21,28,37
48.257303, 16.4006525,0,14,18,25,32
48.2582773, 16.3970425,0,12,16,22,29
48.2865039, 16.4142704,0,16,21,28,37
48.2979066, 16.4203843,0,18,24,32,43
48.2718203, 16.4060468,0,16,22,29,38
48.2936531, 16.418383,0,12,16,21,28
48.2136737, 16.3113292,0,18,24,32,42
48.240818, 16.3110047,0,16,21,28,37
48.2020304, 16.3371065,0,17,23,31,41
48.1667881, 16.3643808,3,13,17,23,30
48.1475512, 16.2682368,0,19,25,33,44
48.1387238, 16.2677915,0,18,24,32,43
48.1429484, 16.2703702,3,9,13,17,23
48.1360351, 16.2667919,0,16,21,29,38
48.1357297, 16.2667984,0,13,17,23,30
48.1474053, 16.2681945,3,11,15,20,27
48.1499, 16.2686858,2,13,18,24,31
48.1511605, 16.269146,0,14,18,24,32
48.1547799, 16.27135,0,15,20,27,36
48.1547858, 16.2712971,0,17,23,31,41
48.1596232, 16.2763451,0,14,18,25,33
48.1596092, 16.2763799,2,12,16,22,29
48.1636907, 16.2800179,0,14,18,25,32
48.1630582, 16.2794328,0,16,22,30,39
48.1702992, 16.2878028,0,19,25,34,44
48.1706466, 16.2871886,0,14,19,26,34
48.1772899, 16.2837146,0,17,23,31,40
48.176878, 16.2836607,2,12,16,22,29
48.1705538, 16.295963,0,19,26,35,46
48.1861581, 16.2982144,0,12,17,22,29
48.1829843, 16.2920494,0,15,21,28,36
48.1817061, 16.2859387,3,13,17,23,31
48.1829957, 16.2913653,0,18,24,32,43
48.1816622, 16.2858428,0,19,26,35,46
48.2082191, 16.3931274,0,12,16,22,28
48.186978, 16.2936935,3,13,17,23,31
48.1871385, 16.2890936,0,19,25,34,45
48.1871185, 16.2888267,3,9,13,17,22
48.1869704, 16.2932174,0,13,17,23,30
48.1865533, 16.2981537,2,15,20,27,35
48.1901018, 16.3209034,0,17,22,30,40
48.189855, 16.3148066,1,11,15,20,26
48.1985006, 16.3067606,0,13,18,24,31
48.2162252, 16.3255466,0,14,19,25,33
48.2214994, 16.4589942,0,15,20,27,35
48.2310909, 16.4500495,2,12,16,22,29
48.2309986, 16.4501839,0,21,28,38,50
48.2335829, 16.4440373,0,14,18,25,32
48.2339816, 16.4430752,0,14,19,26,34
48.2360595, 16.4380685,3,13,18,24,31
48.2550016, 16.4078375,0,14,18,25,33
48.2532032, 16.4146907,0,15,20,27,35
48.2531595, 16.4213258,2,13,18,24,32
48.2532342, 16.414522,0,18,24,32,42
48.2501037, 16.4427207,0,18,24,32,42
48.2506286, 16.4360459,0,16,22,30,39
48.2500736, 16.4426833,0,17,22,30,39
48.2391253, 16.4842238,0,16,22,30,39
48.261629, 16.400039,0,14,19,26,34
48.2626127, 16.4006184,2,11,14,19,26
48.2648499, 16.4019577,0,16,22,29,38
48.2768372, 16.4087959,0,13,17,23,31
48.2116954, 16.339518,0,19,25,33,44
48.1878107, 16.3803867,0,15,20,27,36
48.1877262, 16.3799042,4,18,25,33,43
48.1844421, 16.3456358,0,15,20,26,35
48.1804946, 16.3496852,0,14,19,26,34
48.208578, 16.3927901,0,18,24,32,43
48.2137662, 16.3741722,0,12,16,22,29
48.1751521, 16.3733316,0,12,17,22,30
48.2598108, 16.3673372,0,14,19,25,33
48.1943668, 16.3772839,1,12,16,22,29
48.1947181, 16.3769656,0,15,20,27,35
48.1917281, 16.3793028,3,12,16,22,29
48.1921302, 16.3790076,0,16,21,28,37
48.2389997, 16.3772519,0,17,23,31,40
48.2254881, 16.3610519,0,14,18,25,32
48.2890493, 16.4157179,0,14,19,26,34
48.2683549, 16.4039782,0,18,25,33,43
48.2799657, 16.4107353,0,13,18,24,31
48.2569328, 16.399248,0,14,18,25,33
48.2442548, 16.3797073,0,16,22,29,39
48.2537549, 16.3950144,4,11,15,21,27
48.2537888, 16.3948706,0,14,19,26,34
48.2582531, 16.3976193,0,14,19,25,34
48.2364011, 16.4372293,0,16,21,28,37
48.2772205, 16.3881126,0,16,21,28,37
48.2772408, 16.388149,3,13,18,24,32
48.2531526, 16.4207159,0,16,22,29,39
48.2685222, 16.3920829,0,14,18,25,32
48.2690313, 16.3918576,2,12,16,21,28
48.254971, 16.4078344,0,14,19,25,33
48.2512295, 16.4307251,0,15,21,28,37
48.2513881, 16.4297862,0,16,21,28,38
48.2391193, 16.4307344,0,16,21,29,38
48.2396441, 16.4307108,0,16,21,29,38
48.2656802, 16.3934123,0,13,17,23,31
48.2662828, 16.3930915,0,16,21,28,37
48.227699, 16.4574813,0,18,24,32,43
48.2243137, 16.4550515,0,14,18,25,32
48.2247263, 16.4548987,0,17,23,31,40
48.217462, 16.4803358,1,12,16,21,28
48.287613, 16.383509,0,18,25,33,44
48.2179157, 16.4767249,0,14,19,25,33
48.2734675, 16.389813,2,13,17,23,31
48.2734796, 16.3898487,0,14,19,26,34
48.2037501, 16.364138,2,13,17,23,31
48.188259, 16.3854451,2,12,16,21,28
48.185915, 16.373874,0,13,18,24,32
48.2242438, 16.3489916,0,14,18,25,33
48.2246117, 16.3493893,0,12,16,22,29
48.218752, 16.3309081,0,13,18,24,32
48.1784696, 16.3378351,0,14,18,25,32
48.1843213, 16.3685873,0,16,21,29,38
48.1808702, 16.3593775,0,16,21,29,38
48.1744979, 16.3310804,0,11,15,20,27
48.2016901, 16.3747999,0,15,20,27,36
48.2068958, 16.3802894,0,12,17,23,30
48.2041807, 16.377515,0,19,26,35,46
48.175281, 16.3348134,0,18,25,33,44
48.1989743, 16.3410404,0,13,18,24,31
48.2143412, 16.3057981,0,14,19,25,33
48.1939174, 16.2993297,0,12,17,22,30
48.2087728, 16.3394419,0,16,22,29,38
48.1667481, 16.3643775,0,16,21,29,38
48.1749882, 16.3779331,0,22,30,40,53
48.1663293, 16.365296,0,17,22,30,39
48.1621612, 16.362164,0,16,21,28,37
48.2582319, 16.3671019,0,17,23,31,41
48.2392443, 16.4842106,0,14,19,26,34
48.2506946, 16.4357802,2,18,24,32,42
48.1681057, 16.3194603,3,9,12,16,22
48.1676585, 16.3190187,0,18,24,32,42
48.1984255, 16.3675883,0,13,17,23,31
48.1990573, 16.3678598,3,12,16,21,28
48.2468846, 16.4301178,0,17,22,30,39
48.1563005, 16.3549755,3,10,14,19,25
48.1652425, 16.3636288,0,17,23,30,40
48.1619166, 16.3620676,3,12,16,21,28
48.1550143, 16.350568,0,13,18,24,32
48.1584145, 16.3603887,0,16,22,29,39
48.21121, 16.3832926,0,15,20,27,35
48.2141126, 16.3738118,0,15,20,26,35
48.2167414, 16.3710644,0,19,26,34,45
48.2167488, 16.3713028,2,12,16,21,28
48.2509984, 16.4302366,0,17,23,31,41
48.2388265, 16.3183673,0,16,22,29,38
48.1739052, 16.4166489,0,12,16,22,29
48.177828, 16.4124931,0,14,18,24,32
48.1946033, 16.3861834,0,20,27,36,47
48.1794458, 16.4106114,0,13,17,23,31
48.1884773, 16.4001939,0,16,21,28,37
48.1936567, 16.3902335,0,10,14,19,25
48.196804, 16.3809107,0,11,15,20,27
48.1841903, 16.3683543,3,13,17,23,31
48.185943, 16.3738588,0,13,17,23,31
48.1804822, 16.3496233,0,15,20,27,36
48.1893992, 16.3656463,0,16,21,28,38
48.1744728, 16.3311036,0,16,22,29,38
48.1844521, 16.3456773,0,15,20,27,35
48.1902381, 16.3378983,0,16,22,29,38
48.1932063, 16.3388912,3,12,16,22,29
48.1777486, 16.3583384,0,16,22,29,38
48.1803856, 16.3439387,0,13,18,24,31
48.1792643, 16.3397628,0,13,18,24,32
48.2255544, 16.3613518,0,11,15,20,26
48.2271709, 16.3653623,3,13,18,24,32
48.2047743, 16.3570952,0,18,24,32,42
48.2016689, 16.3405581,0,13,18,24,31
48.2081115, 16.3393773,0,15,20,27,35
48.2106705, 16.3433983,0,13,17,23,30
48.2107347, 16.3403786,0,14,18,25,33
48.2145821, 16.3510288,0,15,21,28,36
48.21232, 16.3449877,0,14,18,24,32
48.2132778, 16.3499014,0,16,21,28,37
48.2132127, 16.3480542,0,14,19,25,33
48.2220313, 16.3531421,0,21,28,37,49
48.1858529, 16.363017,0,11,15,21,27
48.1548074, 16.4554128,0,12,17,22,29
48.1545623, 16.4664135,0,13,18,24,32
48.1571046, 16.4686584,0,18,24,32,42
48.1704646, 16.4200935,0,15,20,26,35
48.1715677, 16.4189858,0,14,19,25,34
48.1719726, 16.4185266,0,16,22,29,39
48.2153349, 16.3510323,0,11,15,20,26
48.2145066, 16.3569972,2,12,16,21,28
48.2271065, 16.3651527,0,14,19,26,34
48.2085421, 16.338608,0,14,19,26,34
48.2521161, 16.3639777,0,11,14,19,25
48.2450435, 16.3617486,0,18,25,33,43
48.2544502, 16.3652856,0,19,25,33,44
48.2517153, 16.3638648,0,14,19,25,33
48.2601641, 16.3668671,2,13,17,23,31
48.2299811, 16.3568256,0,16,21,28,37
48.2300555, 16.3573606,0,18,25,33,44
48.2257477, 16.3610985,0,11,15,20,27
48.2185858, 16.3643578,0,17,23,31,41
48.2185997, 16.3643948,4,14,19,25,33
48.2176091, 16.3366346,0,19,25,33,44
48.2171985, 16.3420445,0,13,18,24,31
48.2181394, 16.331889,0,16,22,30,39
48.2184116, 16.3309724,0,13,18,24,31
48.2191731, 16.3270926,0,17,22,30,40
48.2190843, 16.3272179,0,15,21,28,37
48.2260653, 16.3084888,0,15,20,27,35
48.2235796, 16.3149581,3,14,18,24,32
48.2152043, 16.3487896,0,15,21,28,36
48.2150114, 16.3504599,0,18,24,32,43
48.2151732, 16.3488153,0,12,17,22,30
48.2154976, 16.3453903,0,16,21,29,38
48.2154116, 16.3464121,0,18,24,32,42
48.2185988, 16.3515884,2,8,11,15,19
48.2135506, 16.3255732,0,14,19,26,34
48.1984609, 16.3770924,0,18,25,33,44
48.1833435, 16.4061285,0,14,19,25,33
48.1819914, 16.4076995,0,13,18,24,32
48.1917348, 16.3952189,0,14,19,25,34
48.1883852, 16.3993349,0,18,24,32,42
48.1618935, 16.4289252,3,13,18,24,32
48.1517753, 16.4535505,0,14,19,26,34
48.152788, 16.4483291,0,14,19,25,33
